star_id,cluster,star_id_base,subtipo_rrlyrae
OGLEIV_OGLE-LMC-RRLYR-15790,4,OGLE-LMC-RRLYR-15790,RRab
OGLEIV_OGLE-LMC-RRLYR-15791,2,OGLE-LMC-RRLYR-15791,RRc
OGLEIV_OGLE-LMC-RRLYR-15792,1,OGLE-LMC-RRLYR-15792,RRab
OGLEIV_OGLE-LMC-RRLYR-15793,4,OGLE-LMC-RRLYR-15793,RRab
OGLEIV_OGLE-LMC-RRLYR-15794,6,OGLE-LMC-RRLYR-15794,RRc
OGLEIV_OGLE-LMC-RRLYR-15795,5,OGLE-LMC-RRLYR-15795,RRab
OGLEIV_OGLE-LMC-RRLYR-15796,5,OGLE-LMC-RRLYR-15796,RRab
OGLEIV_OGLE-LMC-RRLYR-15797,1,OGLE-LMC-RRLYR-15797,RRab
OGLEIV_OGLE-LMC-RRLYR-15798,6,OGLE-LMC-RRLYR-15798,RRc
OGLEIV_OGLE-LMC-RRLYR-15799,4,OGLE-LMC-RRLYR-15799,RRab
OGLEIV_OGLE-LMC-RRLYR-15800,6,OGLE-LMC-RRLYR-15800,RRc
OGLEIV_OGLE-LMC-RRLYR-15803,3,OGLE-LMC-RRLYR-15803,RRab
OGLEIV_OGLE-LMC-RRLYR-15804,6,OGLE-LMC-RRLYR-15804,RRc
OGLEIV_OGLE-LMC-RRLYR-15805,1,OGLE-LMC-RRLYR-15805,RRab
OGLEIV_OGLE-LMC-RRLYR-15807,1,OGLE-LMC-RRLYR-15807,RRab
OGLEIV_OGLE-LMC-RRLYR-15809,1,OGLE-LMC-RRLYR-15809,RRab
OGLEIV_OGLE-LMC-RRLYR-15810,2,OGLE-LMC-RRLYR-15810,RRc
OGLEIV_OGLE-LMC-RRLYR-15812,2,OGLE-LMC-RRLYR-15812,RRc
OGLEIV_OGLE-LMC-RRLYR-15813,1,OGLE-LMC-RRLYR-15813,RRab
OGLEIV_OGLE-LMC-RRLYR-15814,4,OGLE-LMC-RRLYR-15814,RRab
OGLEIV_OGLE-LMC-RRLYR-15815,4,OGLE-LMC-RRLYR-15815,RRab
OGLEIV_OGLE-LMC-RRLYR-15816,2,OGLE-LMC-RRLYR-15816,RRd
OGLEIV_OGLE-LMC-RRLYR-15818,1,OGLE-LMC-RRLYR-15818,RRab
OGLEIV_OGLE-LMC-RRLYR-15819,2,OGLE-LMC-RRLYR-15819,RRc
OGLEIV_OGLE-LMC-RRLYR-15820,2,OGLE-LMC-RRLYR-15820,RRc
OGLEIV_OGLE-LMC-RRLYR-15821,1,OGLE-LMC-RRLYR-15821,RRab
OGLEIV_OGLE-LMC-RRLYR-15822,1,OGLE-LMC-RRLYR-15822,RRab
OGLEIV_OGLE-LMC-RRLYR-15823,3,OGLE-LMC-RRLYR-15823,RRab
OGLEIV_OGLE-LMC-RRLYR-15824,5,OGLE-LMC-RRLYR-15824,RRab
OGLEIV_OGLE-LMC-RRLYR-15825,2,OGLE-LMC-RRLYR-15825,RRc
OGLEIV_OGLE-LMC-RRLYR-15826,4,OGLE-LMC-RRLYR-15826,RRab
OGLEIV_OGLE-LMC-RRLYR-15827,4,OGLE-LMC-RRLYR-15827,RRab
OGLEIV_OGLE-LMC-RRLYR-15828,4,OGLE-LMC-RRLYR-15828,RRab
OGLEIV_OGLE-LMC-RRLYR-15829,4,OGLE-LMC-RRLYR-15829,RRab
OGLEIV_OGLE-LMC-RRLYR-15830,1,OGLE-LMC-RRLYR-15830,RRab
OGLEIV_OGLE-LMC-RRLYR-15831,6,OGLE-LMC-RRLYR-15831,RRc
OGLEIV_OGLE-LMC-RRLYR-15832,6,OGLE-LMC-RRLYR-15832,RRc
OGLEIV_OGLE-LMC-RRLYR-15833,1,OGLE-LMC-RRLYR-15833,RRab
OGLEIV_OGLE-LMC-RRLYR-15834,5,OGLE-LMC-RRLYR-15834,RRab
OGLEIV_OGLE-LMC-RRLYR-15835,6,OGLE-LMC-RRLYR-15835,RRc
OGLEIV_OGLE-LMC-RRLYR-15836,2,OGLE-LMC-RRLYR-15836,RRc
OGLEIV_OGLE-LMC-RRLYR-15837,2,OGLE-LMC-RRLYR-15837,RRc
OGLEIV_OGLE-LMC-RRLYR-15838,4,OGLE-LMC-RRLYR-15838,RRab
OGLEIV_OGLE-LMC-RRLYR-15839,1,OGLE-LMC-RRLYR-15839,RRab
OGLEIV_OGLE-LMC-RRLYR-15840,6,OGLE-LMC-RRLYR-15840,RRc
OGLEIV_OGLE-LMC-RRLYR-15841,1,OGLE-LMC-RRLYR-15841,RRab
OGLEIV_OGLE-LMC-RRLYR-15842,3,OGLE-LMC-RRLYR-15842,RRab
OGLEIV_OGLE-LMC-RRLYR-15843,1,OGLE-LMC-RRLYR-15843,RRab
OGLEIV_OGLE-LMC-RRLYR-15844,1,OGLE-LMC-RRLYR-15844,RRab
OGLEIV_OGLE-LMC-RRLYR-15845,5,OGLE-LMC-RRLYR-15845,RRab
OGLEIV_OGLE-LMC-RRLYR-15846,1,OGLE-LMC-RRLYR-15846,RRab
OGLEIV_OGLE-LMC-RRLYR-15847,3,OGLE-LMC-RRLYR-15847,RRab
OGLEIV_OGLE-LMC-RRLYR-15848,2,OGLE-LMC-RRLYR-15848,RRc
OGLEIV_OGLE-LMC-RRLYR-15849,2,OGLE-LMC-RRLYR-15849,RRc
OGLEIV_OGLE-LMC-RRLYR-15850,6,OGLE-LMC-RRLYR-15850,RRc
OGLEIV_OGLE-LMC-RRLYR-15851,1,OGLE-LMC-RRLYR-15851,RRab
OGLEIV_OGLE-LMC-RRLYR-15852,2,OGLE-LMC-RRLYR-15852,RRab
OGLEIV_OGLE-LMC-RRLYR-15853,4,OGLE-LMC-RRLYR-15853,RRab
OGLEIV_OGLE-LMC-RRLYR-15854,3,OGLE-LMC-RRLYR-15854,RRab
OGLEIV_OGLE-LMC-RRLYR-15855,1,OGLE-LMC-RRLYR-15855,RRab
OGLEIV_OGLE-LMC-RRLYR-15856,5,OGLE-LMC-RRLYR-15856,RRab
OGLEIV_OGLE-LMC-RRLYR-15857,1,OGLE-LMC-RRLYR-15857,RRab
OGLEIV_OGLE-LMC-RRLYR-15858,3,OGLE-LMC-RRLYR-15858,RRab
OGLEIV_OGLE-LMC-RRLYR-15859,1,OGLE-LMC-RRLYR-15859,RRab
OGLEIV_OGLE-LMC-RRLYR-15860,6,OGLE-LMC-RRLYR-15860,RRc
OGLEIV_OGLE-LMC-RRLYR-15861,3,OGLE-LMC-RRLYR-15861,RRab
OGLEIV_OGLE-LMC-RRLYR-15862,5,OGLE-LMC-RRLYR-15862,RRc
OGLEIV_OGLE-LMC-RRLYR-15863,2,OGLE-LMC-RRLYR-15863,RRc
OGLEIV_OGLE-LMC-RRLYR-15864,1,OGLE-LMC-RRLYR-15864,RRab
OGLEIV_OGLE-LMC-RRLYR-15865,1,OGLE-LMC-RRLYR-15865,RRab
OGLEIV_OGLE-LMC-RRLYR-15866,4,OGLE-LMC-RRLYR-15866,RRab
OGLEIV_OGLE-LMC-RRLYR-15867,1,OGLE-LMC-RRLYR-15867,RRab
OGLEIV_OGLE-LMC-RRLYR-15868,6,OGLE-LMC-RRLYR-15868,RRc
OGLEIV_OGLE-LMC-RRLYR-15869,6,OGLE-LMC-RRLYR-15869,RRab
OGLEIV_OGLE-LMC-RRLYR-15870,2,OGLE-LMC-RRLYR-15870,RRab
OGLEIV_OGLE-LMC-RRLYR-15871,4,OGLE-LMC-RRLYR-15871,RRab
OGLEIV_OGLE-LMC-RRLYR-15872,5,OGLE-LMC-RRLYR-15872,RRab
OGLEIV_OGLE-LMC-RRLYR-15873,6,OGLE-LMC-RRLYR-15873,RRc
OGLEIV_OGLE-LMC-RRLYR-15874,1,OGLE-LMC-RRLYR-15874,RRab
OGLEIV_OGLE-LMC-RRLYR-15876,4,OGLE-LMC-RRLYR-15876,RRab
OGLEIV_OGLE-LMC-RRLYR-15877,6,OGLE-LMC-RRLYR-15877,RRc
OGLEIV_OGLE-LMC-RRLYR-15878,4,OGLE-LMC-RRLYR-15878,RRab
OGLEIV_OGLE-LMC-RRLYR-15879,4,OGLE-LMC-RRLYR-15879,RRab
OGLEIV_OGLE-LMC-RRLYR-15880,4,OGLE-LMC-RRLYR-15880,RRab
OGLEIV_OGLE-LMC-RRLYR-15881,1,OGLE-LMC-RRLYR-15881,RRab
OGLEIV_OGLE-LMC-RRLYR-15882,1,OGLE-LMC-RRLYR-15882,RRab
OGLEIV_OGLE-LMC-RRLYR-15884,1,OGLE-LMC-RRLYR-15884,RRab
OGLEIV_OGLE-LMC-RRLYR-15885,6,OGLE-LMC-RRLYR-15885,RRc
OGLEIV_OGLE-LMC-RRLYR-15886,2,OGLE-LMC-RRLYR-15886,RRab
OGLEIV_OGLE-LMC-RRLYR-15888,4,OGLE-LMC-RRLYR-15888,RRab
OGLEIV_OGLE-LMC-RRLYR-15890,1,OGLE-LMC-RRLYR-15890,RRab
OGLEIV_OGLE-LMC-RRLYR-15891,1,OGLE-LMC-RRLYR-15891,RRab
OGLEIV_OGLE-LMC-RRLYR-15892,2,OGLE-LMC-RRLYR-15892,RRc
OGLEIV_OGLE-LMC-RRLYR-15894,4,OGLE-LMC-RRLYR-15894,RRab
OGLEIV_OGLE-LMC-RRLYR-15895,1,OGLE-LMC-RRLYR-15895,RRab
OGLEIV_OGLE-LMC-RRLYR-15896,1,OGLE-LMC-RRLYR-15896,RRab
OGLEIV_OGLE-LMC-RRLYR-15898,1,OGLE-LMC-RRLYR-15898,RRab
OGLEIV_OGLE-LMC-RRLYR-15899,1,OGLE-LMC-RRLYR-15899,RRab
OGLEIV_OGLE-LMC-RRLYR-15902,5,OGLE-LMC-RRLYR-15902,RRab
OGLEIV_OGLE-LMC-RRLYR-15903,4,OGLE-LMC-RRLYR-15903,RRab
OGLEIV_OGLE-LMC-RRLYR-15904,3,OGLE-LMC-RRLYR-15904,RRab
OGLEIV_OGLE-LMC-RRLYR-15905,5,OGLE-LMC-RRLYR-15905,RRab
OGLEIV_OGLE-LMC-RRLYR-15906,5,OGLE-LMC-RRLYR-15906,RRab
OGLEIV_OGLE-LMC-RRLYR-15907,2,OGLE-LMC-RRLYR-15907,RRc
OGLEIV_OGLE-LMC-RRLYR-15908,2,OGLE-LMC-RRLYR-15908,RRd
OGLEIV_OGLE-LMC-RRLYR-15909,2,OGLE-LMC-RRLYR-15909,RRc
OGLEIV_OGLE-LMC-RRLYR-15910,4,OGLE-LMC-RRLYR-15910,RRab
OGLEIV_OGLE-LMC-RRLYR-15911,2,OGLE-LMC-RRLYR-15911,RRab
OGLEIV_OGLE-LMC-RRLYR-15912,3,OGLE-LMC-RRLYR-15912,RRab
OGLEIV_OGLE-LMC-RRLYR-15913,3,OGLE-LMC-RRLYR-15913,RRab
OGLEIV_OGLE-LMC-RRLYR-15914,2,OGLE-LMC-RRLYR-15914,RRc
OGLEIV_OGLE-LMC-RRLYR-15915,1,OGLE-LMC-RRLYR-15915,RRab
OGLEIV_OGLE-LMC-RRLYR-15916,4,OGLE-LMC-RRLYR-15916,RRab
OGLEIV_OGLE-LMC-RRLYR-15917,4,OGLE-LMC-RRLYR-15917,RRab
OGLEIV_OGLE-LMC-RRLYR-15918,6,OGLE-LMC-RRLYR-15918,RRc
OGLEIV_OGLE-LMC-RRLYR-15919,1,OGLE-LMC-RRLYR-15919,RRab
OGLEIV_OGLE-LMC-RRLYR-15920,4,OGLE-LMC-RRLYR-15920,RRab
OGLEIV_OGLE-LMC-RRLYR-15921,1,OGLE-LMC-RRLYR-15921,RRab
OGLEIV_OGLE-LMC-RRLYR-15922,5,OGLE-LMC-RRLYR-15922,RRab
OGLEIV_OGLE-LMC-RRLYR-15923,1,OGLE-LMC-RRLYR-15923,RRab
OGLEIV_OGLE-LMC-RRLYR-15924,2,OGLE-LMC-RRLYR-15924,RRab
OGLEIV_OGLE-LMC-RRLYR-15925,2,OGLE-LMC-RRLYR-15925,RRc
OGLEIV_OGLE-LMC-RRLYR-15926,6,OGLE-LMC-RRLYR-15926,RRc
OGLEIV_OGLE-LMC-RRLYR-15927,4,OGLE-LMC-RRLYR-15927,RRab
OGLEIV_OGLE-LMC-RRLYR-15928,4,OGLE-LMC-RRLYR-15928,RRab
OGLEIV_OGLE-LMC-RRLYR-15929,2,OGLE-LMC-RRLYR-15929,RRc
OGLEIV_OGLE-LMC-RRLYR-15930,3,OGLE-LMC-RRLYR-15930,RRab
OGLEIV_OGLE-LMC-RRLYR-15931,3,OGLE-LMC-RRLYR-15931,RRab
OGLEIV_OGLE-LMC-RRLYR-15932,5,OGLE-LMC-RRLYR-15932,RRab
OGLEIV_OGLE-LMC-RRLYR-15933,4,OGLE-LMC-RRLYR-15933,RRab
OGLEIV_OGLE-LMC-RRLYR-15934,2,OGLE-LMC-RRLYR-15934,RRc
OGLEIV_OGLE-LMC-RRLYR-15935,2,OGLE-LMC-RRLYR-15935,RRc
OGLEIV_OGLE-LMC-RRLYR-15936,1,OGLE-LMC-RRLYR-15936,RRab
OGLEIV_OGLE-LMC-RRLYR-15937,1,OGLE-LMC-RRLYR-15937,RRab
OGLEIV_OGLE-LMC-RRLYR-15938,4,OGLE-LMC-RRLYR-15938,RRab
OGLEIV_OGLE-LMC-RRLYR-15939,5,OGLE-LMC-RRLYR-15939,RRab
OGLEIV_OGLE-LMC-RRLYR-15940,1,OGLE-LMC-RRLYR-15940,RRab
OGLEIV_OGLE-LMC-RRLYR-15941,1,OGLE-LMC-RRLYR-15941,RRab
OGLEIV_OGLE-LMC-RRLYR-15943,1,OGLE-LMC-RRLYR-15943,RRab
OGLEIV_OGLE-LMC-RRLYR-15944,2,OGLE-LMC-RRLYR-15944,RRc
OGLEIV_OGLE-LMC-RRLYR-15945,6,OGLE-LMC-RRLYR-15945,RRc
OGLEIV_OGLE-LMC-RRLYR-15946,3,OGLE-LMC-RRLYR-15946,RRab
OGLEIV_OGLE-LMC-RRLYR-15947,1,OGLE-LMC-RRLYR-15947,RRab
OGLEIV_OGLE-LMC-RRLYR-15948,5,OGLE-LMC-RRLYR-15948,RRab
OGLEIV_OGLE-LMC-RRLYR-15949,2,OGLE-LMC-RRLYR-15949,RRc
OGLEIV_OGLE-LMC-RRLYR-15950,2,OGLE-LMC-RRLYR-15950,RRd
OGLEIV_OGLE-LMC-RRLYR-15951,1,OGLE-LMC-RRLYR-15951,RRab
OGLEIV_OGLE-LMC-RRLYR-15952,2,OGLE-LMC-RRLYR-15952,RRc
OGLEIV_OGLE-LMC-RRLYR-15953,2,OGLE-LMC-RRLYR-15953,RRc
OGLEIV_OGLE-LMC-RRLYR-15954,6,OGLE-LMC-RRLYR-15954,RRc
OGLEIV_OGLE-LMC-RRLYR-15956,2,OGLE-LMC-RRLYR-15956,RRc
OGLEIV_OGLE-LMC-RRLYR-15957,1,OGLE-LMC-RRLYR-15957,RRab
OGLEIV_OGLE-LMC-RRLYR-15958,3,OGLE-LMC-RRLYR-15958,RRab
OGLEIV_OGLE-LMC-RRLYR-15959,5,OGLE-LMC-RRLYR-15959,RRab
OGLEIV_OGLE-LMC-RRLYR-15960,1,OGLE-LMC-RRLYR-15960,RRab
OGLEIV_OGLE-LMC-RRLYR-15961,4,OGLE-LMC-RRLYR-15961,RRab
OGLEIV_OGLE-LMC-RRLYR-15962,2,OGLE-LMC-RRLYR-15962,RRab
OGLEIV_OGLE-LMC-RRLYR-15963,4,OGLE-LMC-RRLYR-15963,RRab
OGLEIV_OGLE-LMC-RRLYR-15964,6,OGLE-LMC-RRLYR-15964,RRc
OGLEIV_OGLE-LMC-RRLYR-15965,2,OGLE-LMC-RRLYR-15965,RRc
OGLEIV_OGLE-LMC-RRLYR-15966,5,OGLE-LMC-RRLYR-15966,RRab
OGLEIV_OGLE-LMC-RRLYR-15967,1,OGLE-LMC-RRLYR-15967,RRab
OGLEIV_OGLE-LMC-RRLYR-15968,2,OGLE-LMC-RRLYR-15968,RRc
OGLEIV_OGLE-LMC-RRLYR-15969,5,OGLE-LMC-RRLYR-15969,RRab
OGLEIV_OGLE-LMC-RRLYR-15970,6,OGLE-LMC-RRLYR-15970,RRc
OGLEIV_OGLE-LMC-RRLYR-15971,2,OGLE-LMC-RRLYR-15971,RRc
OGLEIV_OGLE-LMC-RRLYR-15972,2,OGLE-LMC-RRLYR-15972,RRc
OGLEIV_OGLE-LMC-RRLYR-15973,3,OGLE-LMC-RRLYR-15973,RRab
OGLEIV_OGLE-LMC-RRLYR-15974,3,OGLE-LMC-RRLYR-15974,RRab
OGLEIV_OGLE-LMC-RRLYR-15975,2,OGLE-LMC-RRLYR-15975,RRc
OGLEIV_OGLE-LMC-RRLYR-15976,1,OGLE-LMC-RRLYR-15976,RRab
OGLEIV_OGLE-LMC-RRLYR-15977,1,OGLE-LMC-RRLYR-15977,RRab
OGLEIV_OGLE-LMC-RRLYR-15978,5,OGLE-LMC-RRLYR-15978,RRab
OGLEIV_OGLE-LMC-RRLYR-15979,2,OGLE-LMC-RRLYR-15979,RRc
OGLEIV_OGLE-LMC-RRLYR-15980,2,OGLE-LMC-RRLYR-15980,RRc
OGLEIV_OGLE-LMC-RRLYR-15981,2,OGLE-LMC-RRLYR-15981,RRc
OGLEIV_OGLE-LMC-RRLYR-15982,2,OGLE-LMC-RRLYR-15982,RRc
OGLEIV_OGLE-LMC-RRLYR-15983,5,OGLE-LMC-RRLYR-15983,RRab
OGLEIV_OGLE-LMC-RRLYR-15984,1,OGLE-LMC-RRLYR-15984,RRab
OGLEIV_OGLE-LMC-RRLYR-15985,3,OGLE-LMC-RRLYR-15985,RRab
OGLEIV_OGLE-LMC-RRLYR-15986,2,OGLE-LMC-RRLYR-15986,RRc
OGLEIV_OGLE-LMC-RRLYR-15987,1,OGLE-LMC-RRLYR-15987,RRab
OGLEIV_OGLE-LMC-RRLYR-15988,6,OGLE-LMC-RRLYR-15988,RRc
OGLEIV_OGLE-LMC-RRLYR-15989,4,OGLE-LMC-RRLYR-15989,RRab
OGLEIV_OGLE-LMC-RRLYR-15990,2,OGLE-LMC-RRLYR-15990,RRc
OGLEIV_OGLE-LMC-RRLYR-15991,4,OGLE-LMC-RRLYR-15991,RRab
OGLEIV_OGLE-LMC-RRLYR-15992,2,OGLE-LMC-RRLYR-15992,RRc
OGLEIV_OGLE-LMC-RRLYR-15993,5,OGLE-LMC-RRLYR-15993,RRab
OGLEIV_OGLE-LMC-RRLYR-15994,6,OGLE-LMC-RRLYR-15994,RRc
OGLEIV_OGLE-LMC-RRLYR-15995,2,OGLE-LMC-RRLYR-15995,RRc
OGLEIV_OGLE-LMC-RRLYR-15996,3,OGLE-LMC-RRLYR-15996,RRab
OGLEIV_OGLE-LMC-RRLYR-15997,4,OGLE-LMC-RRLYR-15997,RRab
OGLEIV_OGLE-LMC-RRLYR-15998,4,OGLE-LMC-RRLYR-15998,RRab
OGLEIV_OGLE-LMC-RRLYR-15999,4,OGLE-LMC-RRLYR-15999,RRab
OGLEIV_OGLE-LMC-RRLYR-16000,3,OGLE-LMC-RRLYR-16000,RRab
OGLEIV_OGLE-LMC-RRLYR-16001,6,OGLE-LMC-RRLYR-16001,RRc
OGLEIV_OGLE-LMC-RRLYR-16002,4,OGLE-LMC-RRLYR-16002,RRab
OGLEIV_OGLE-LMC-RRLYR-16003,2,OGLE-LMC-RRLYR-16003,RRc
OGLEIV_OGLE-LMC-RRLYR-16004,5,OGLE-LMC-RRLYR-16004,RRab
OGLEIV_OGLE-LMC-RRLYR-16005,3,OGLE-LMC-RRLYR-16005,RRab
OGLEIV_OGLE-LMC-RRLYR-16006,2,OGLE-LMC-RRLYR-16006,RRc
OGLEIV_OGLE-LMC-RRLYR-16008,6,OGLE-LMC-RRLYR-16008,RRc
OGLEIV_OGLE-LMC-RRLYR-16009,2,OGLE-LMC-RRLYR-16009,RRab
OGLEIV_OGLE-LMC-RRLYR-16010,2,OGLE-LMC-RRLYR-16010,RRc
OGLEIV_OGLE-LMC-RRLYR-16011,1,OGLE-LMC-RRLYR-16011,RRab
OGLEIV_OGLE-LMC-RRLYR-16012,4,OGLE-LMC-RRLYR-16012,RRab
OGLEIV_OGLE-LMC-RRLYR-16013,1,OGLE-LMC-RRLYR-16013,RRab
OGLEIV_OGLE-LMC-RRLYR-16014,3,OGLE-LMC-RRLYR-16014,RRab
OGLEIV_OGLE-LMC-RRLYR-16015,4,OGLE-LMC-RRLYR-16015,RRab
OGLEIV_OGLE-LMC-RRLYR-16016,1,OGLE-LMC-RRLYR-16016,RRab
OGLEIV_OGLE-LMC-RRLYR-16018,2,OGLE-LMC-RRLYR-16018,RRc
OGLEIV_OGLE-LMC-RRLYR-16019,5,OGLE-LMC-RRLYR-16019,RRab
OGLEIV_OGLE-LMC-RRLYR-16020,1,OGLE-LMC-RRLYR-16020,RRab
OGLEIV_OGLE-LMC-RRLYR-16021,5,OGLE-LMC-RRLYR-16021,RRab
OGLEIV_OGLE-LMC-RRLYR-16022,4,OGLE-LMC-RRLYR-16022,RRab
OGLEIV_OGLE-LMC-RRLYR-16023,3,OGLE-LMC-RRLYR-16023,RRab
OGLEIV_OGLE-LMC-RRLYR-16024,2,OGLE-LMC-RRLYR-16024,RRc
OGLEIV_OGLE-LMC-RRLYR-16025,2,OGLE-LMC-RRLYR-16025,RRd
OGLEIV_OGLE-LMC-RRLYR-16026,1,OGLE-LMC-RRLYR-16026,RRab
OGLEIV_OGLE-LMC-RRLYR-16027,1,OGLE-LMC-RRLYR-16027,RRab
OGLEIV_OGLE-LMC-RRLYR-16028,1,OGLE-LMC-RRLYR-16028,RRab
OGLEIV_OGLE-LMC-RRLYR-16029,1,OGLE-LMC-RRLYR-16029,RRab
OGLEIV_OGLE-LMC-RRLYR-16030,1,OGLE-LMC-RRLYR-16030,RRab
OGLEIV_OGLE-LMC-RRLYR-16031,5,OGLE-LMC-RRLYR-16031,RRab
OGLEIV_OGLE-LMC-RRLYR-16032,6,OGLE-LMC-RRLYR-16032,RRc
OGLEIV_OGLE-LMC-RRLYR-16033,3,OGLE-LMC-RRLYR-16033,RRab
OGLEIV_OGLE-LMC-RRLYR-16034,2,OGLE-LMC-RRLYR-16034,RRc
OGLEIV_OGLE-LMC-RRLYR-16035,2,OGLE-LMC-RRLYR-16035,RRc
OGLEIV_OGLE-LMC-RRLYR-16036,4,OGLE-LMC-RRLYR-16036,RRab
OGLEIV_OGLE-LMC-RRLYR-16037,2,OGLE-LMC-RRLYR-16037,RRd
OGLEIV_OGLE-LMC-RRLYR-16038,2,OGLE-LMC-RRLYR-16038,RRab
OGLEIV_OGLE-LMC-RRLYR-16039,5,OGLE-LMC-RRLYR-16039,RRab
OGLEIV_OGLE-LMC-RRLYR-16040,6,OGLE-LMC-RRLYR-16040,RRc
OGLEIV_OGLE-LMC-RRLYR-16041,4,OGLE-LMC-RRLYR-16041,RRab
OGLEIV_OGLE-LMC-RRLYR-16042,2,OGLE-LMC-RRLYR-16042,RRc
OGLEIV_OGLE-LMC-RRLYR-16043,1,OGLE-LMC-RRLYR-16043,RRab
OGLEIV_OGLE-LMC-RRLYR-16044,5,OGLE-LMC-RRLYR-16044,RRab
OGLEIV_OGLE-LMC-RRLYR-16045,2,OGLE-LMC-RRLYR-16045,RRc
OGLEIV_OGLE-LMC-RRLYR-16046,5,OGLE-LMC-RRLYR-16046,RRab
OGLEIV_OGLE-LMC-RRLYR-16047,3,OGLE-LMC-RRLYR-16047,RRab
OGLEIV_OGLE-LMC-RRLYR-16048,1,OGLE-LMC-RRLYR-16048,RRab
OGLEIV_OGLE-LMC-RRLYR-16049,1,OGLE-LMC-RRLYR-16049,RRab
OGLEIV_OGLE-LMC-RRLYR-16050,4,OGLE-LMC-RRLYR-16050,RRab
OGLEIV_OGLE-LMC-RRLYR-16051,2,OGLE-LMC-RRLYR-16051,RRab
OGLEIV_OGLE-LMC-RRLYR-16052,1,OGLE-LMC-RRLYR-16052,RRab
OGLEIV_OGLE-LMC-RRLYR-16053,3,OGLE-LMC-RRLYR-16053,RRab
OGLEIV_OGLE-LMC-RRLYR-16054,2,OGLE-LMC-RRLYR-16054,RRc
OGLEIV_OGLE-LMC-RRLYR-16055,4,OGLE-LMC-RRLYR-16055,RRab
OGLEIV_OGLE-LMC-RRLYR-16056,2,OGLE-LMC-RRLYR-16056,RRc
OGLEIV_OGLE-LMC-RRLYR-16057,3,OGLE-LMC-RRLYR-16057,RRab
OGLEIV_OGLE-LMC-RRLYR-16058,5,OGLE-LMC-RRLYR-16058,RRc
OGLEIV_OGLE-LMC-RRLYR-16059,1,OGLE-LMC-RRLYR-16059,RRab
OGLEIV_OGLE-LMC-RRLYR-16060,6,OGLE-LMC-RRLYR-16060,RRc
OGLEIV_OGLE-LMC-RRLYR-16061,2,OGLE-LMC-RRLYR-16061,RRc
OGLEIV_OGLE-LMC-RRLYR-16063,3,OGLE-LMC-RRLYR-16063,RRab
OGLEIV_OGLE-LMC-RRLYR-16064,4,OGLE-LMC-RRLYR-16064,RRab
OGLEIV_OGLE-LMC-RRLYR-16065,2,OGLE-LMC-RRLYR-16065,RRab
OGLEIV_OGLE-LMC-RRLYR-16066,4,OGLE-LMC-RRLYR-16066,RRab
OGLEIV_OGLE-LMC-RRLYR-16067,1,OGLE-LMC-RRLYR-16067,RRab
OGLEIV_OGLE-LMC-RRLYR-16068,1,OGLE-LMC-RRLYR-16068,RRab
OGLEIV_OGLE-LMC-RRLYR-16069,4,OGLE-LMC-RRLYR-16069,RRab
OGLEIV_OGLE-LMC-RRLYR-16070,3,OGLE-LMC-RRLYR-16070,RRab
OGLEIV_OGLE-LMC-RRLYR-16071,6,OGLE-LMC-RRLYR-16071,RRc
OGLEIV_OGLE-LMC-RRLYR-16072,4,OGLE-LMC-RRLYR-16072,RRab
OGLEIV_OGLE-LMC-RRLYR-16073,5,OGLE-LMC-RRLYR-16073,RRab
OGLEIV_OGLE-LMC-RRLYR-16074,4,OGLE-LMC-RRLYR-16074,RRab
OGLEIV_OGLE-LMC-RRLYR-16075,4,OGLE-LMC-RRLYR-16075,RRab
OGLEIV_OGLE-LMC-RRLYR-16076,4,OGLE-LMC-RRLYR-16076,RRab
OGLEIV_OGLE-LMC-RRLYR-16077,2,OGLE-LMC-RRLYR-16077,RRab
OGLEIV_OGLE-LMC-RRLYR-16079,1,OGLE-LMC-RRLYR-16079,RRab
OGLEIV_OGLE-LMC-RRLYR-16080,3,OGLE-LMC-RRLYR-16080,RRab
OGLEIV_OGLE-LMC-RRLYR-16081,5,OGLE-LMC-RRLYR-16081,RRab
OGLEIV_OGLE-LMC-RRLYR-16082,6,OGLE-LMC-RRLYR-16082,RRc
OGLEIV_OGLE-LMC-RRLYR-16083,2,OGLE-LMC-RRLYR-16083,RRab
OGLEIV_OGLE-LMC-RRLYR-16084,2,OGLE-LMC-RRLYR-16084,RRc
OGLEIV_OGLE-LMC-RRLYR-16085,2,OGLE-LMC-RRLYR-16085,RRc
OGLEIV_OGLE-LMC-RRLYR-16086,1,OGLE-LMC-RRLYR-16086,RRab
OGLEIV_OGLE-LMC-RRLYR-16087,2,OGLE-LMC-RRLYR-16087,RRab
OGLEIV_OGLE-LMC-RRLYR-16088,6,OGLE-LMC-RRLYR-16088,RRc
OGLEIV_OGLE-LMC-RRLYR-16089,1,OGLE-LMC-RRLYR-16089,RRab
OGLEIV_OGLE-LMC-RRLYR-16090,4,OGLE-LMC-RRLYR-16090,RRab
OGLEIV_OGLE-LMC-RRLYR-16091,4,OGLE-LMC-RRLYR-16091,RRab
OGLEIV_OGLE-LMC-RRLYR-16092,3,OGLE-LMC-RRLYR-16092,RRab
OGLEIV_OGLE-LMC-RRLYR-16093,1,OGLE-LMC-RRLYR-16093,RRab
OGLEIV_OGLE-LMC-RRLYR-16094,4,OGLE-LMC-RRLYR-16094,RRab
